Ranking,Sexe,Nom,Freq,Percent,Year
0.11,H,JONAY,7,0.11,2001
0.11,D,JOSEFA,7,0.11,2001
0.11,H,JOSEP ORIOL,7,0.11,2001
0.11,H,JUAN RAMON/JUAN RAMÓN,7,0.11,2001
0.11,D,KAWTAR,7,0.11,2001
0.11,D,LETÍCIA/LETICIA,7,0.11,2001
0.11,H,LORENZO,7,0.11,2001
0.11,D,MAGDALENA,7,0.11,2001
0.11,D,MANAL,7,0.11,2001
0.11,H,MANUEL ALEJANDRO,7,0.11,2001
0.11,D,MARIA ROSA/MARÍA ROSA,7,0.11,2001
0.11,D,MARÍA DE LOS ÁNGELES,7,0.11,2001
0.11,D,MIA,7,0.11,2001
0.11,D,MIREYA,7,0.11,2001
0.11,H,MOHAMMED,7,0.11,2001
0.11,D,"NABILA",7,0.11,2001
0.11,D,"NAIMA",7,0.11,2001
0.11,D,NEKANE,7,0.11,2001
0.11,D,OUMAÏMA/OUMAIMA,7,0.11,2001
0.11,D,PALOMA,7,0.11,2001
0.11,D,PIA/PÍA,7,0.11,2001
0.11,H,RICHARD,7,0.11,2001
0.11,D,SABINA,7,0.11,2001
0.11,D,SAFAE,7,0.11,2001
0.11,H,SANTI,7,0.11,2001
0.11,D,SIHAM,7,0.11,2001
0.11,D,SOUHAILA,7,0.11,2001
0.11,D,SUSANNA,7,0.11,2001
0.11,H,TARIK,7,0.11,2001
0.11,H,UMARU,7,0.11,2001
0.11,H,YOEL,7,0.11,2001
0.09,H,ADNAN,6,0.09,2001
0.09,H,ALEC,6,0.09,2001
0.09,D,AMPARO,6,0.09,2001
0.09,D,ANA ISABEL,6,0.09,2001
0.09,D,ANGELINA,6,0.09,2001
0.09,D,ARAN/ARÁN,6,0.09,2001
0.09,H,ARIEL,6,0.09,2001
0.09,H,BENJAMÍN,6,0.09,2001
0.09,H,BRAHIM,6,0.09,2001
0.09,H,DAN,6,0.09,2001
0.09,D,DAVÍNIA/DAVINIA,6,0.09,2001
0.09,H,DIMAS,6,0.09,2001
0.09,D,DUNA,6,0.09,2001
0.09,D,DÀLIA/DALIA,6,0.09,2001
0.09,D,DÀMARIS/DÁMARIS/DAMARIS,6,0.09,2001
0.09,D,EDITH,6,0.09,2001
0.09,D,EROLA,6,0.09,2001
0.09,D,FARAH,6,0.09,2001
0.09,D,FRANCISCA,6,0.09,2001
0.09,H,GAEL,6,0.09,2001
0.09,D,GISELLE,6,0.09,2001
0.09,D,GIULIA,6,0.09,2001
0.09,D,IDOIA,6,0.09,2001
0.09,D,ILHAM,6,0.09,2001
0.09,D,JAEL,6,0.09,2001
0.09,H,JOAN FRANCESC,6,0.09,2001
0.09,D,JUANA,6,0.09,2001
0.09,D,KIARA,6,0.09,2001
0.09,D,LINA,6,0.09,2001
0.09,D,LUA,6,0.09,2001
0.09,D,LUISA,6,0.09,2001
0.09,D,MAFALDA,6,0.09,2001
0.09,H,MAHAMADOU,6,0.09,2001
0.09,D,MANAR,6,0.09,2001
0.09,D,MARIA DEL PILAR/MARÍA DEL PILAR,6,0.09,2001
0.09,D,MARIA EUGÈNIA/MARÍA EUGENIA,6,0.09,2001
0.09,D,MARIOLA,6,0.09,2001
0.09,D,MARWA,6,0.09,2001
0.09,H,MATÍAS,6,0.09,2001
0.09,D,MAYA,6,0.09,2001
0.09,D,MELANI,6,0.09,2001
0.09,D,MERIEM,6,0.09,2001
0.09,H,MOHAMED AMIN,6,0.09,2001
0.09,H,MUSTAFA/MUSTAFÀ/MUSTAFÁ,6,0.09,2001
0.09,H,"NACHO",6,0.09,2001
0.09,D,"NAGORE",6,0.09,2001
0.09,H,"NARCÍS",6,0.09,2001
0.09,H,NEIL,6,0.09,2001
0.09,D,NEREIDA,6,0.09,2001
0.09,D,NOAH,6,0.09,2001
0.09,H,RACHID,6,0.09,2001
0.09,D,ROSARIO,6,0.09,2001
0.09,D,RÀNIA/RANIA,6,0.09,2001
0.09,D,SAIDA,6,0.09,2001
0.09,D,SHAKIRA,6,0.09,2001
0.09,D,SOL,6,0.09,2001
0.09,H,TAREK,6,0.09,2001
0.09,H,TEO,6,0.09,2001
0.09,D,TRINIDAD,6,0.09,2001
0.09,H,YERAI,6,0.09,2001
0.09,H,YZAN,6,0.09,2001
0.09,D,ÁNGELES,6,0.09,2001
0.09,D,ÚRSULA,6,0.09,2001
0.08,H,ABDELLAH,5,0.08,2001
0.08,D,ANNABEL,5,0.08,2001
0.08,H,ARAM,5,0.08,2001
0.08,H,ARIA/ARIÀ,5,0.08,2001
0.08,D,ARLET,5,0.08,2001
0.08,D,ASMA,5,0.08,2001
0.08,D,BOUCHRA,5,0.08,2001
0.08,H,BRAYAN,5,0.08,2001
0.08,H,CARLOS MANUEL,5,0.08,2001
0.08,D,CATHERINE,5,0.08,2001
0.08,D,CHAIMAA,5,0.08,2001
0.08,D,CHAYMA,5,0.08,2001
0.08,D,CONCEPCIÓN,5,0.08,2001
0.08,D,CYNTHIA,5,0.08,2001
0.08,H,DOMINGO,5,0.08,2001
0.08,D,EDURNE,5,0.08,2001
0.08,D,EIRA,5,0.08,2001
0.08,H,ELIOT,5,0.08,2001
0.08,D,ELIZABETH,5,0.08,2001
0.08,D,EMAN,5,0.08,2001
0.08,H,EMILI,5,0.08,2001
0.08,D,EMILY,5,0.08,2001
0.08,H,ENZO,5,0.08,2001
0.08,D,ETNA,5,0.08,2001
0.08,H,FABIO,5,0.08,2001
0.08,D,FOIX,5,0.08,2001
0.08,D,FÀTIMA ZAHRA/FÁTIMA ZAHRA,5,0.08,2001
0.08,D,GISELE,5,0.08,2001
0.08,H,IBAI,5,0.08,2001
0.08,D,IMMA,5,0.08,2001
0.08,D,IRATI,5,0.08,2001
0.08,H,ISIDRO,5,0.08,2001
0.08,H,ISMAÏL/ISMAÍL,5,0.08,2001
0.08,D,IVANA,5,0.08,2001
0.08,H,IÑIGO/ÍÑIGO,5,0.08,2001
0.08,D,JIHANE,5,0.08,2001
0.08,D,JORGINA,5,0.08,2001
0.08,H,JOSÉ ALEJANDRO,5,0.08,2001
0.08,H,JOSÉ ENRIQUE,5,0.08,2001
0.08,H,JOSÉ JAVIER,5,0.08,2001
0.08,H,JOSÉ RAMON/JOSÉ RAMÓN,5,0.08,2001
0.08,H,JUAN FRANCISCO,5,0.08,2001
0.08,H,JUDIT,5,0.08,2001
0.08,D,KARIMA,5,0.08,2001
0.08,D,KÀTIA/KATIA,5,0.08,2001
0.08,D,LAMIA,5,0.08,2001
0.08,H,LAURA,5,0.08,2001
0.08,D,LAURA MARIA/LAURA MARÍA,5,0.08,2001
0.08,D,LOBNA,5,0.08,2001
0.08,D,MAIMOUNA,5,0.08,2001
0.08,D,MARIA ANTONIA/MARÍA ANTONIA,5,0.08,2001
0.08,D,MARIA CARMEN/MARÍA CARMEN,5,0.08,2001
0.08,D,MARIA CRISTINA/MARÍA CRISTINA,5,0.08,2001
0.08,D,MARIA MONTSERRAT/MARÍA MONTSERRAT,5,0.08,2001
0.08,D,MARIA ÁNGELES/MARÍA ÁNGELES,5,0.08,2001
0.08,H,MARIANO,5,0.08,2001
0.08,D,MARIBEL,5,0.08,2001
0.08,D,MARISOL,5,0.08,2001
0.08,H,MAROUANE,5,0.08,2001
0.08,D,MELODY,5,0.08,2001
0.08,D,MELÀNIA/MELANIA,5,0.08,2001
0.08,D,MICAELA,5,0.08,2001
0.08,D,MINA,5,0.08,2001
0.08,H,MOHAMED SAID,5,0.08,2001
0.08,H,MOUNIR,5,0.08,2001
0.08,H,MÀXIM,5,0.08,2001
0.08,H,MÁXIMO,5,0.08,2001
0.08,D,"NAIA",5,0.08,2001
0.08,D,"NAILA",5,0.08,2001
0.08,D,"NAIRA",5,0.08,2001
0.08,D,NIEVES,5,0.08,2001
0.08,D,NISRIN,5,0.08,2001
0.08,D,NOOR,5,0.08,2001
0.08,D,NÍDIA/NIDIA,5,0.08,2001
0.08,D,OLAYA,5,0.08,2001
0.08,D,OUMAYMA,5,0.08,2001
0.08,D,PAMELA,5,0.08,2001
0.08,H,PEP,5,0.08,2001
0.08,H,REDA,5,0.08,2001
0.08,H,SAAD,5,0.08,2001
0.08,D,SANA,5,0.08,2001
0.08,D,SHARON,5,0.08,2001
0.08,H,SOFIÁN,5,0.08,2001
0.08,H,SOUFIANE,5,0.08,2001
0.08,D,SOUKAINA,5,0.08,2001
0.08,D,TANIT,5,0.08,2001
0.08,H,VALENTÍ,5,0.08,2001
0.08,H,YASIR,5,0.08,2001
0.08,H,YOUNESS,5,0.08,2001
0.08,D,YÈSSICA/YÉSSICA,5,0.08,2001
0.08,D,ÀGATA/ÁGATA,5,0.08,2001
0.08,D,ÈNIA/ENIA,5,0.08,2001
0.06,H,ADIL,4,0.06,2001
0.06,H,AIMAD,4,0.06,2001
0.06,D,AIXA,4,0.06,2001
0.06,H,ALAIN,4,0.06,2001
0.06,H,ALBÀ,4,0.06,2001
0.06,H,ALFONS,4,0.06,2001
0.06,D,ALMUDENA,4,0.06,2001
0.06,D,ALOMA,4,0.06,2001
0.06,H,ALONSO,4,0.06,2001
0.06,D,AMARA,4,0.06,2001
0.06,D,AMIRA,4,0.06,2001
0.06,H,ANASS,4,0.06,2001
0.06,H,ANDER,4,0.06,2001
0.06,H,ANDRE/ANDRÉ,4,0.06,2001
0.06,D,ANDREA MARIA/ANDREA MARÍA,4,0.06,2001
0.06,H,ANOUAR,4,0.06,2001
0.06,H,ANWAR,4,0.06,2001
0.06,H,ARANAU,4,0.06,2001
0.06,H,ARITZ,4,0.06,2001
0.06,H,AUGUSTO,4,0.06,2001
0.06,D,AYLA,4,0.06,2001
0.06,D,BEGOÑA,4,0.06,2001
0.06,D,BELINDA,4,0.06,2001
0.06,D,BINTU,4,0.06,2001
0.06,D,CAROLINE,4,0.06,2001
0.06,D,CHANTAL,4,0.06,2001
0.06,D,CHAYMAA,4,0.06,2001
0.06,D,CHIARA,4,0.06,2001
0.06,D,CRISTINE,4,0.06,2001
0.06,H,DIDIER,4,0.06,2001
0.06,D,DOUNIA,4,0.06,2001
0.06,D,ELVIRA,4,0.06,2001
0.06,H,ERNESTO,4,0.06,2001
0.06,H,EUGENIO,4,0.06,2001
0.06,H,EZEQUIEL,4,0.06,2001
0.06,H,FIDEL,4,0.06,2001
0.06,H,FRANCESCO,4,0.06,2001
0.06,H,FRANCISCO MANUEL,4,0.06,2001
0.06,H,GAIZKA,4,0.06,2001
0.06,H,GENARO,4,0.06,2001
0.06,H,GERARDO,4,0.06,2001
0.06,D,GUADALUPE,4,0.06,2001
0.06,D,HAFSA,4,0.06,2001
0.06,D,HANAE,4,0.06,2001
0.06,D,HANNA,4,0.06,2001
0.06,D,HELEN,4,0.06,2001
0.06,D,HENAR,4,0.06,2001
0.06,D,HIND,4,0.06,2001
0.06,D,ICÍAR/ICIAR,4,0.06,2001
0.06,D,ILÈNIA/ILENIA,4,0.06,2001
0.06,D,IVONNE,4,0.06,2001
0.06,H,JACOB,4,0.06,2001
0.06,H,JAMAL,4,0.06,2001
0.06,D,JANICE,4,0.06,2001
0.06,D,JANINA,4,0.06,2001
0.06,H,JAWAD,4,0.06,2001
0.06,D,JIHAN,4,0.06,2001
0.06,H,JOAN MANUEL,4,0.06,2001
0.06,H,JOAN MIQUEL,4,0.06,2001
0.06,H,JOAN POL,4,0.06,2001
0.06,H,JOHN,4,0.06,2001
0.06,D,JOSEFINA,4,0.06,2001
0.06,H,JOSEP ANTONI,4,0.06,2001
0.06,H,JOSÉ CARLOS,4,0.06,2001
0.06,H,JOSÉ DAVID,4,0.06,2001
0.06,H,JOSÉ FRANCISCO,4,0.06,2001
0.06,H,JOSÉ ÀNGEL/JOSÉ ÁNGEL,4,0.06,2001
0.06,D,JULIETA,4,0.06,2001
0.06,D,JÈSICA/JESICA,4,0.06,2001
0.06,D,KARINA,4,0.06,2001
0.06,D,KHADIJA,4,0.06,2001
0.06,H,KILLIAN,4,0.06,2001
0.06,D,KÈNIA/KENIA,4,0.06,2001
0.06,D,LATIFA,4,0.06,2001
0.06,D,LEA,4,0.06,2001
0.06,H,LEANDRO,4,0.06,2001
0.06,H,LEONARDO,4,0.06,2001
0.06,D,LOIDA,4,0.06,2001
0.06,H,LUIS ALBERTO,4,0.06,2001
0.06,H,LUIS ENRIQUE,4,0.06,2001
0.06,D,LUZ,4,0.06,2001
0.06,D,MALAK,4,0.06,2001
0.06,H,MAMADOU,4,0.06,2001
0.06,H,MARGAL,4,0.06,2001
0.06,D,MARGARITA,4,0.06,2001
0.06,D,MARIA DEL CARME/MARÍA DEL CARME,4,0.06,2001
0.06,D,MARIA MERCÈ/MARÍA MERCÈ,4,0.06,2001
0.06,D,MARIAMU,4,0.06,2001
0.06,D,MARISA,4,0.06,2001
0.06,D,MELISA,4,0.06,2001
0.06,D,MIREN,4,0.06,2001
0.06,H,MOHAMED ALI/MOHAMED ALÍ,4,0.06,2001
0.06,H,MOHAMED RIDA,4,0.06,2001
0.06,D,"NARA",4,0.06,2001
0.06,D,"NATHALIE",4,0.06,2001
0.06,D,"NAWAL",4,0.06,2001
0.06,H,NILO,4,0.06,2001
0.06,D,NOHAILA,4,0.06,2001
0.06,D,NOUHAILA,4,0.06,2001
0.06,H,OSSAMA,4,0.06,2001
0.06,H,OTMAN,4,0.06,2001
0.06,H,OUSMAN,4,0.06,2001
0.06,H,PABLO JOSÉ,4,0.06,2001
0.06,H,PABLO NICOLÀS/PABLO NICOLÁS,4,0.06,2001
0.06,H,RIDA,4,0.06,2001
0.06,H,ROBIN/ROBÍN,4,0.06,2001
0.06,D,SARA MARIA/SARA MARÍA,4,0.06,2001
0.06,H,SEBASTIÀ,4,0.06,2001
0.06,D,SELMA,4,0.06,2001
0.06,H,SUFIAN,4,0.06,2001
0.06,D,TABITA,4,0.06,2001
0.06,D,TEIA,4,0.06,2001
0.06,D,UXIA,4,0.06,2001
0.06,H,WAIL,4,0.06,2001
0.06,D,WIAM,4,0.06,2001
0.06,D,XENA,4,0.06,2001
0.06,D,XIN YI,4,0.06,2001
0.06,D,YAEL,4,0.06,2001
0.06,H,YASSIR,4,0.06,2001
0.06,D,YVONNE,4,0.06,2001
0.06,H,ZACARÍA,4,0.06,2001
0.06,D,ZARA,4,0.06,2001
0.06,D,ÀGUEDA/ÁGUEDA,4,0.06,2001
0.06,H,ÈDGARD/EDGARD,4,0.06,2001
22.07,H,MARC,1508,22.07,2002
17.33,D,MARIA/MARÍA,1184,17.33,2002
16.79,D,PAULA,1147,16.79,2002
14.11,H,ÀLEX/ÁLEX,964,14.11,2002
13.85,D,LAURA,946,13.85,2002
13.35,D,CARLA,912,13.35,2002
13.35,H,PAU,912,13.35,2002
13.32,H,DAVID,910,13.32,2002
12.74,D,ALBA,870,12.74,2002
12.63,H,POL,863,12.63,2002
11.59,D,MARTA,792,11.59,2002
11.39,D,LAIA,778,11.39,2002
10.85,D,JÚLIA/JULIA,741,10.85,2002
10.63,H,ARNAU,726,10.63,2002
10.26,D,ANDREA,701,10.26,2002
10.16,H,DANIEL,694,10.16,2002
10.14,D,ANNA,693,10.14,2002
9.97,D,CLÀUDIA/CLAUDIA,681,9.97,2002
9.69,D,MARINA,662,9.69,2002
8.87,H,ALEJANDRO,606,8.87,2002
8.52,H,GERARD,582,8.52,2002
8.45,H,JORDI,577,8.45,2002
8.4,H,JOAN,574,8.4,2002
8.01,H,JOEL,547,8.01,2002
7.61,D,SARA,520,7.61,2002
7.6,H,ERIC/ÈRIC/ÉRIC,519,7.6,2002
7.26,H,VÍCTOR,496,7.26,2002
7.13,H,ADRIÁN,487,7.13,2002
7,H,IVAN/IVÁN,478,7,2002
7,H,ORIOL,478,7,2002
6.92,D,NÚRIA/NURIA,473,6.92,2002
6.91,H,ADRIÀ,472,6.91,2002
6.89,D,NEREA,471,6.89,2002
6.84,H,ALBERT,467,6.84,2002
6.76,D,ARIADNA,462,6.76,2002
6.72,H,SERGI,459,6.72,2002
6.57,D,MIREIA,449,6.57,2002
6.1,D,LUCÍA,417,6.1,2002
5.93,H,XAVIER,405,5.93,2002
5.86,H,RAÜL/RAÚL,400,5.86,2002
5.84,H,ÒSCAR/ÓSCAR,399,5.84,2002
5.55,D,AINA,379,5.55,2002
5.49,H,GUILLEM,375,5.49,2002
5.26,H,CARLOS,359,5.26,2002
5.26,D,CRISTINA,359,5.26,2002
4.99,D,JUDITH,341,4.99,2002
4.96,H,ROGER,339,4.96,2002
4.82,D,AINHOA,329,4.82,2002
4.74,H,SERGIO,324,4.74,2002
4.73,H,MARTÍ,323,4.73,2002
4.65,D,JUDIT,318,4.65,2002
4.6,H,JAVIER,314,4.6,2002
4.55,H,ALEIX,311,4.55,2002
4.49,D,BERTA,307,4.49,2002
4.07,D,"NATÀLIA/NATALIA",278,4.07,2002
4.04,D,GISELA,276,4.04,2002
4.01,D,ANA,274,4.01,2002
3.97,H,PABLO,271,3.97,2002
3.86,D,MAR,264,3.86,2002
3.86,H,MARIO,264,3.86,2002
3.79,D,CLARA,259,3.79,2002
3.73,H,IKER,255,3.73,2002
3.73,D,IRENE,255,3.73,2002
3.7,H,RUBÈN/RUBÉN,253,3.7,2002
3.44,D,MARIONA,235,3.44,2002
3.41,H,ÁLVARO,233,3.41,2002
3.34,H,JAN,228,3.34,2002
3.29,D,EMMA,225,3.29,2002
3.21,H,MIQUEL,219,3.21,2002
3.15,H,ANTONIO,215,3.15,2002
3.09,H,FERRAN,211,3.09,2002
3.07,H,NIL,210,3.07,2002
3.03,D,MÍRIAM/MIRIAM,207,3.03,2002
2.97,D,MARTINA,203,2.97,2002
2.9,D,EVA,198,2.9,2002
2.84,D,SANDRA,194,2.84,2002
2.74,D,AIDA/AÏDA/AÍDA,187,2.74,2002
2.71,H,JOSEP,185,2.71,2002
2.68,D,CARLOTA,183,2.68,2002
2.63,D,HELENA,180,2.63,2002
2.61,D,LÍDIA/LIDIA,178,2.61,2002
2.61,H,MOHAMED,178,2.61,2002
2.59,H,MIGUEL,177,2.59,2002
2.39,H,BIEL,163,2.39,2002
2.39,D,ELENA,163,2.39,2002
2.39,D,RAQUEL,163,2.39,2002
2.36,H,AARON/AARÓN,161,2.36,2002
2.33,H,ÀNGEL/ÁNGEL,159,2.33,2002
2.31,H,ISMAEL,158,2.31,2002
2.28,H,JUAN,156,2.28,2002
2.22,H,CRISTIÁN,152,2.22,2002
2.22,H,JOSÉ,152,2.22,2002
2.17,D,NOÈLIA/NOELIA,148,2.17,2002
2.12,H,ENRIC,145,2.12,2002
2.11,H,EDUARD,144,2.11,2002
2.11,H,ISAAC,144,2.11,2002
2.09,D,SOFÍA/SOFIA,143,2.09,2002
2.03,H,KEVIN,139,2.03,2002
2.02,D,GEMMA,138,2.02,2002
2.02,D,SÍLVIA/SILVIA,138,2.02,2002
1.99,D,MERITXELL,136,1.99,2002
1.96,D,PATRÍCIA/PATRICIA,134,1.96,2002
1.92,H,AITOR,131,1.92,2002
1.92,H,JAUME,131,1.92,2002
1.89,D,AINOA,129,1.89,2002
1.87,H,DÍDAC,128,1.87,2002
1.87,D,MÒNICA/MÓNICA,128,1.87,2002
1.86,H,CARLES,127,1.86,2002
1.82,H,GABRIEL,124,1.82,2002
1.82,H,IZAN,124,1.82,2002
1.8,H,FRANCISCO,123,1.8,2002
1.79,H,BERNAT,122,1.79,2002
1.79,H,EDGAR,122,1.79,2002
1.79,D,JANA,122,1.79,2002
1.77,D,BLANCA,121,1.77,2002
1.76,D,JOANA,120,1.76,2002
1.74,H,HUGO,119,1.74,2002
1.73,H,FRANCESC,118,1.73,2002
1.68,H,ERIK,115,1.68,2002
1.65,H,HÈCTOR/HÉCTOR,113,1.65,2002
1.65,H,LLUÍS,113,1.65,2002
1.65,H,MANUEL,113,1.65,2002
1.58,D,INÉS,108,1.58,2002
1.55,H,MANEL,106,1.55,2002
1.55,D,ONA,106,1.55,2002
1.54,D,ABRIL,105,1.54,2002
1.52,D,LORENA,104,1.52,2002
1.51,D,ADRIANA,103,1.51,2002
1.51,H,MARCEL,103,1.51,2002
1.46,D,SÒNIA/SONIA,100,1.46,2002
1.45,H,DIEGO,99,1.45,2002
1.45,D,XÈNIA/XENIA,99,1.45,2002
1.43,D,ALÍCIA/ALICIA,98,1.43,2002
1.43,H,MAX,98,1.43,2002
1.42,H,CHRISTIAN,97,1.42,2002
1.42,H,MARCOS,97,1.42,2002
1.39,H,NICOLÀS/NICOLÁS,95,1.39,2002
1.38,D,MONTSERRAT,94,1.38,2002
1.36,H,IAN,93,1.36,2002
1.36,H,LUIS,93,1.36,2002
1.35,D,ALÈXIA/ALEXIA,92,1.35,2002
1.35,H,LLUC,92,1.35,2002
1.35,H,RAMON/RAMÓN,92,1.35,2002
1.33,D,ALEXANDRA,91,1.33,2002
1.33,H,SAMUEL,91,1.33,2002
1.33,H,SANTIAGO,91,1.33,2002
1.32,D,AROA,90,1.32,2002
1.29,D,SALMA,88,1.29,2002
1.29,D,TÀNIA/TANIA,88,1.29,2002
1.27,H,GENÍS,87,1.27,2002
1.24,H,ELOI,85,1.24,2002
1.24,H,LUCAS,85,1.24,2002
1.21,H,GUILLERMO,83,1.21,2002
1.21,D,NÀDIA/NADIA,83,1.21,2002
1.21,H,PERE,83,1.21,2002
1.2,D,ESTHER,82,1.2,2002
1.2,H,IGNASI,82,1.2,2002
1.2,D,LARA,82,1.2,2002
1.19,H,ABEL,81,1.19,2002
1.16,H,ANDREU,79,1.16,2002
1.14,H,JESÚS,78,1.14,2002
1.14,D,"NAIARA",78,1.14,2002
1.1,D,ISABEL,75,1.1,2002
1.1,D,VICTÒRIA/VICTORIA,75,1.1,2002
1.08,H,ALBERTO,74,1.08,2002
1.08,D,NEUS,74,1.08,2002
1.07,D,AITANA,73,1.07,2002
1.07,D,YAIZA,73,1.07,2002
1.05,H,IGNACIO,72,1.05,2002
1.05,H,JORGE,72,1.05,2002
1.04,D,IRIS,71,1.04,2002
1.02,H,RICARD,70,1.02,2002
1.01,D,ROCÍO,69,1.01,2002
1,D,RUTH,68,1,2002
0.98,D,CÈLIA/CELIA,67,0.98,2002
0.98,D,ELSA,67,0.98,2002
0.98,D,SHEILA,67,0.98,2002
0.98,D,ÀNGELA/ÁNGELA,67,0.98,2002
0.97,D,ALEJANDRA,66,0.97,2002
0.97,H,ANTONI,66,0.97,2002
0.97,H,JONATHAN,66,0.97,2002
0.95,H,ANDRÉS,65,0.95,2002
0.95,D,CARMEN,65,0.95,2002
0.95,D,NOEMÍ/NOEMI,65,0.95,2002
0.95,H,PEDRO,65,0.95,2002
0.95,H,TOMÀS/TOMÁS,65,0.95,2002
0.95,D,ÍNGRID,65,0.95,2002
0.94,H,ADAM,64,0.94,2002
0.94,D,FÀTIMA/FÁTIMA,64,0.94,2002
0.92,D,GEORGINA,63,0.92,2002
0.92,H,JOAQUIM,63,0.92,2002
0.92,D,NORA,63,0.92,2002
0.91,D,ERIKA,62,0.91,2002
0.89,D,AINARA,61,0.89,2002
0.89,H,RAFAEL,61,0.89,2002
0.89,H,UNAI,61,0.89,2002
0.88,D,ÈLIA/ELIA,60,0.88,2002
0.86,H,ELOY,59,0.86,2002
0.85,D,ELISABET,58,0.85,2002
0.83,D,CAROLINA,57,0.83,2002
0.83,D,NOA,57,0.83,2002
0.82,D,ANAÍS/ANAÏS/ANAIS,56,0.82,2002
0.82,H,FRANCISCO JAVIER,56,0.82,2002
0.81,H,YERAY,55,0.81,2002
0.79,D,DANIELA,54,0.79,2002
0.79,D,JENNIFER,54,0.79,2002
0.78,H,FERNANDO,53,0.78,2002
0.78,D,QUERALT,53,0.78,2002
0.76,H,MIGUEL ÀNGEL/MIGUEL ÁNGEL,52,0.76,2002
0.75,D,DESIRÉE,51,0.75,2002
0.75,D,IVET,51,0.75,2002
0.75,D,MÀRIAM/MARIAM,51,0.75,2002
0.73,H,RICARDO,50,0.73,2002
0.72,H,QUIM,49,0.72,2002
0.7,H,ENRIQUE,48,0.7,2002
0.7,D,ESTEL,48,0.7,2002
0.7,H,ROBERT,48,0.7,2002
0.69,D,ELISABETH,47,0.69,2002
0.69,H,KILIAN,47,0.69,2002
0.67,D,ESTER,46,0.67,2002
0.67,D,VALÈRIA/VALERIA,46,0.67,2002
0.66,D,AYA,45,0.66,2002
0.66,D,ESTELA,45,0.66,2002
0.64,D,DUNA,44,0.64,2002
0.64,H,JOSÉ ANTONIO,44,0.64,2002
0.64,H,JOSÉ MANUEL,44,0.64,2002
0.64,D,YASMINA,44,0.64,2002
0.63,H,BRIAN,43,0.63,2002
0.63,H,EDUARDO,43,0.63,2002
0.63,H,JUAN JOSÉ,43,0.63,2002
0.61,H,MARÇAL,42,0.61,2002
0.61,D,VERÒNICA/VERÓNICA,42,0.61,2002
0.6,D,ANA MARIA/ANA MARÍA,41,0.6,2002
0.6,D,IMAN,41,0.6,2002
0.6,H,JOSÉ MARIA/JOSÉ MARÍA,41,0.6,2002
0.6,H,"NAÏM/NAÍM",41,0.6,2002
0.59,H,ALEXANDER,40,0.59,2002
0.59,H,ALEXANDRE,40,0.59,2002
0.59,H,BILAL,40,0.59,2002
0.59,D,MARIA DEL MAR/ MARÍA DEL MAR,40,0.59,2002
0.57,H,ANIOL,39,0.57,2002
0.57,H,AYMAN,39,0.57,2002
0.57,H,BRUNO,39,0.57,2002
0.57,D,DIANA,39,0.57,2002
0.57,H,GONZALO,39,0.57,2002
0.57,H,JOAQUÍN,39,0.57,2002
0.57,D,ROSA,39,0.57,2002
0.57,D,ZAIRA,39,0.57,2002
0.56,D,GLÒRIA/GLORIA,38,0.56,2002
0.56,D,OLGA,38,0.56,2002
0.56,H,OMAR,38,0.56,2002
0.56,D,PAOLA,38,0.56,2002
0.56,D,RITA,38,0.56,2002
0.54,D,ADA,37,0.54,2002
0.54,H,AXEL,37,0.54,2002
0.54,D,IRINA,37,0.54,2002
0.54,H,JUAN MANUEL,37,0.54,2002
0.54,D,JÈSSICA/JESSICA,37,0.54,2002
0.54,D,"NAYARA",37,0.54,2002
0.54,D,SUSANA,37,0.54,2002
0.53,H,JOSÉ LUIS,36,0.53,2002
0.51,H,ELÍAS,35,0.51,2002
0.51,D,GINA,35,0.51,2002
0.5,H,ALAN,34,0.5,2002
0.5,D,MARÍA DEL CARMEN,34,0.5,2002
0.5,D,NICOLE,34,0.5,2002
0.5,H,ROC,34,0.5,2002
0.5,D,TERESA,34,0.5,2002
0.5,H,ÀYOUB/ÁYOUB,34,0.5,2002
0.48,D,AMANDA,33,0.48,2002
0.48,H,ANAS/ANÁS,33,0.48,2002
0.47,H,JOSEP MARIA,32,0.47,2002
0.47,H,MARTÍN,32,0.47,2002
0.47,D,RUT,32,0.47,2002
0.47,H,SAÜL/SAÚL,32,0.47,2002
0.45,D,IVETTE,31,0.45,2002
0.45,D,MERCÈ,31,0.45,2002
0.45,D,SARAY,31,0.45,2002
0.44,D,BEATRIZ,30,0.44,2002
0.44,D,BRUNA,30,0.44,2002
0.44,H,CÈSAR/CÉSAR,30,0.44,2002
0.44,D,DÚNIA/DUNIA,30,0.44,2002
0.44,D,IRIA/IRÍA,30,0.44,2002
0.42,H,FÈLIX/FÉLIX,29,0.42,2002
0.42,D,ITZIAR,29,0.42,2002
0.42,D,LOLA,29,0.42,2002
0.42,H,SEBASTIAN/SEBASTIÁN,29,0.42,2002
0.41,H,ALEXIS,28,0.41,2002
0.41,D,ARES,28,0.41,2002
0.4,H,BLAI,27,0.4,2002
0.4,D,CHENOA,27,0.4,2002
0.4,D,JANIRA,27,0.4,2002
0.4,H,JOFRE,27,0.4,2002
0.4,H,JUAN CARLOS,27,0.4,2002
0.4,H,MATEO,27,0.4,2002
0.4,D,THAÍS/THAIS,27,0.4,2002
0.38,D,GABRIELA,26,0.38,2002
0.38,H,JON,26,0.38,2002
